aluguel_id,cliente_id,hospedagem_id,data_inicio,data_fim,preco_total
1470,1470,15,2023-08-08,2023-08-13,4240.0
1471,1471,8,2023-08-19,2023-08-20,342.0
1472,1472,15,2022-12-30,2023-01-03,1848.0
1473,1473,10,2022-08-17,2022-08-21,3364.0
1474,1474,13,2024-01-21,2024-01-22,996.0
1475,1475,8,2024-02-13,2024-02-15,1254.0
1476,1476,11,2023-02-08,2023-02-10,934.0
1477,1477,4,2024-02-13,2024-02-16,1950.0
1478,1478,8,2022-12-07,2022-12-08,917.0
1479,1479,16,2022-03-26,2022-03-30,1160.0
148,148,3,2023-10-15,2023-10-21,5634.0
1480,1480,13,2022-10-05,2022-10-11,4110.0
1481,1481,5,2023-05-14,2023-05-16,620.0
1482,1482,16,2023-08-10,2023-08-14,1608.0
1483,1483,7,2022-03-07,2022-03-08,145.0
1484,1484,13,2023-11-04,2023-11-11,6937.0
1485,1485,10,2022-10-14,2022-10-18,1116.0
1486,1486,10,2024-01-18,2024-01-19,748.0
1487,1487,6,2022-06-10,2022-06-13,1818.0
1488,1488,9,2022-08-15,2022-08-18,2142.0
1489,1489,6,2022-04-07,2022-04-12,2510.0
149,149,3,2024-02-01,2024-02-05,3276.0
1490,1490,5,2022-06-08,2022-06-09,395.0
1491,1491,14,2023-04-09,2023-04-14,505.0
1492,1492,8,2024-03-01,2024-03-07,3084.0
1493,1493,10,2023-07-20,2023-07-24,2076.0
1494,1494,14,2022-09-17,2022-09-22,885.0
1495,1495,14,2023-10-21,2023-10-27,2064.0
1496,1496,12,2023-11-28,2023-11-30,672.0
1497,1497,9,2022-07-08,2022-07-15,4606.0
1498,1498,13,2022-10-23,2022-10-30,4935.0
1499,1499,11,2022-03-21,2022-03-25,2440.0
15,15,1,2023-08-13,2023-08-18,3715.0
150,150,2,2022-04-15,2022-04-17,1450.0
1500,1500,2,2024-03-04,2024-03-08,2148.0
1501,1501,15,2022-12-17,2022-12-20,2307.0
1502,1502,9,2023-11-13,2023-11-20,6419.0
1503,1503,5,2022-08-03,2022-08-04,445.0
1504,1504,10,2023-11-22,2023-11-29,2359.0
1505,1505,15,2023-10-15,2023-10-22,4760.0
1506,1506,13,2023-02-17,2023-02-19,1604.0
1507,1507,8,2022-06-07,2022-06-14,5334.0
1508,1508,16,2022-04-17,2022-04-21,644.0
1509,1509,6,2023-03-09,2023-03-11,512.0
151,151,3,2023-02-14,2023-02-17,2562.0
1510,1510,10,2022-07-30,2022-08-02,492.0
1511,1511,14,2023-11-01,2023-11-04,900.0
1512,1512,10,2022-07-02,2022-07-08,4554.0
1513,1513,10,2022-04-26,2022-04-28,1804.0
1514,1514,9,2023-09-01,2023-09-05,3628.0
1515,1515,10,2022-08-07,2022-08-14,5467.0
1516,1516,6,2024-01-16,2024-01-23,1764.0
1517,1517,4,2022-08-17,2022-08-18,486.0
1518,1518,13,2023-07-20,2023-07-27,6398.0
1519,1519,15,2022-09-04,2022-09-11,3003.0
152,152,4,2024-02-01,2024-02-06,670.0
1520,1520,15,2022-10-23,2022-10-30,1841.0
1521,1521,4,2024-02-24,2024-02-25,306.0
1522,1522,10,2024-02-09,2024-02-12,1335.0
1523,1523,15,2023-07-13,2023-07-15,1808.0
1524,1524,6,2022-06-08,2022-06-15,6825.0
1525,1525,11,2022-07-27,2022-08-03,5019.0
1526,1526,8,2022-12-03,2022-12-06,2031.0
1527,1527,12,2022-05-06,2022-05-13,1274.0
1528,1528,7,2022-12-15,2022-12-20,3520.0
1529,1529,3,2022-11-18,2022-11-21,2232.0
153,153,2,2022-06-20,2022-06-23,2391.0
1530,1530,11,2022-12-12,2022-12-15,993.0
1531,1531,8,2023-10-28,2023-10-31,1398.0
1532,1532,12,2022-10-10,2022-10-15,4315.0
1533,1533,18,2023-06-19,2023-06-21,398.0
1534,1534,11,2023-10-18,2023-10-21,2358.0
1535,1535,11,2022-06-17,2022-06-24,3171.0
1536,1536,14,2023-07-29,2023-07-31,946.0
1537,1537,9,2022-06-04,2022-06-09,4875.0
1538,1538,14,2023-09-25,2023-10-02,3668.0
1539,1539,10,2023-03-22,2023-03-23,914.0
154,154,2,2024-01-24,2024-01-25,232.0
1540,1540,13,2022-10-14,2022-10-15,287.0
1541,1541,15,2022-12-29,2023-01-05,6153.0
1542,1542,16,2023-06-28,2023-07-05,4011.0
1543,1543,14,2023-05-05,2023-05-11,5586.0
1544,1544,16,2023-07-15,2023-07-22,3073.0
1545,1545,10,2022-11-14,2022-11-20,3600.0
1546,1546,8,2022-08-30,2022-09-04,4620.0
1547,1547,15,2023-10-25,2023-10-29,3764.0
1548,1548,12,2022-06-01,2022-06-05,1460.0
1549,1549,18,2023-04-13,2023-04-16,1899.0
155,155,3,2024-01-07,2024-01-12,4010.0
1550,1550,13,2023-02-07,2023-02-10,1146.0
1551,1551,9,2022-12-06,2022-12-09,1812.0
1552,1552,10,2022-06-07,2022-06-10,1581.0
1553,1553,9,2022-06-26,2022-07-01,4175.0
1554,1554,5,2022-11-30,2022-12-03,1878.0
1555,1555,12,2022-06-16,2022-06-19,2145.0
1556,1556,11,2022-04-27,2022-04-30,1746.0
1557,1557,13,2022-05-10,2022-05-14,1140.0
1558,1558,1,2022-08-24,2022-08-26,860.0
1559,1559,14,2023-02-13,2023-02-17,460.0
156,156,3,2024-01-31,2024-02-06,4272.0
1560,1560,5,2023-03-28,2023-03-29,506.0
1561,1561,9,2023-03-11,2023-03-12,576.0
1562,1562,14,2023-06-07,2023-06-11,1400.0
1563,1563,10,2023-01-11,2023-01-15,1656.0
1564,1564,15,2023-03-03,2023-03-10,5250.0
1565,1565,11,2024-01-14,2024-01-16,1116.0
1566,1566,19,2023-04-14,2023-04-19,3335.0
1567,1567,12,2022-07-23,2022-07-26,2784.0
1568,1568,6,2022-12-02,2022-12-04,634.0
1569,1569,16,2024-01-02,2024-01-09,6622.0
157,157,3,2023-08-11,2023-08-17,4002.0
1570,1570,7,2022-10-16,2022-10-19,1131.0
1571,1571,14,2023-12-23,2023-12-26,945.0
1572,1572,8,2023-05-15,2023-05-16,139.0
1573,1573,3,2023-01-07,2023-01-10,1239.0
1574,1574,7,2022-11-14,2022-11-15,565.0
1575,1575,13,2024-02-02,2024-02-05,339.0
1576,1576,12,2024-02-09,2024-02-11,1784.0
1577,1577,10,2022-03-09,2022-03-16,3290.0
1578,1578,13,2023-12-28,2024-01-02,3415.0
1579,1579,17,2022-04-20,2022-04-22,876.0
158,158,2,2024-01-03,2024-01-07,3924.0
1580,1580,9,2022-06-12,2022-06-15,621.0
1581,1581,10,2023-01-10,2023-01-16,5988.0
1582,1582,17,2022-05-25,2022-05-26,449.0
1583,1583,20,2023-04-13,2023-04-18,2900.0
1584,1584,15,2023-09-26,2023-10-01,3430.0
1585,1585,18,2022-05-25,2022-05-29,1368.0
1586,1586,8,2023-05-13,2023-05-18,1150.0
1587,1587,14,2022-03-18,2022-03-23,1825.0
1588,1588,16,2023-06-02,2023-06-09,3346.0
1589,1589,7,2023-11-11,2023-11-13,1122.0
159,159,1,2022-07-26,2022-07-30,2344.0
1590,1590,6,2022-11-29,2022-12-01,1364.0
1591,1591,17,2023-06-09,2023-06-15,2604.0
1592,1592,12,2022-12-15,2022-12-22,5075.0
1593,1593,2,2023-02-22,2023-02-23,883.0
1594,1594,11,2022-07-09,2022-07-11,1128.0
1595,1595,11,2023-08-25,2023-08-28,405.0
1596,1596,11,2022-10-15,2022-10-21,4116.0
1597,1597,14,2023-11-18,2023-11-19,286.0
1598,1598,10,2022-11-02,2022-11-03,999.0
1599,1599,16,2023-09-22,2023-09-26,424.0
16,16,1,2022-09-07,2022-09-11,672.0
160,160,2,2022-06-26,2022-06-28,1856.0
1600,1600,7,2022-11-13,2022-11-16,750.0
1601,1601,10,2023-10-21,2023-10-26,2965.0
1602,1602,7,2023-08-02,2023-08-03,537.0
1603,1603,13,2022-09-07,2022-09-12,2965.0
1604,1604,12,2024-02-12,2024-02-13,630.0
1605,1605,12,2023-09-21,2023-09-22,956.0
1606,1606,10,2023-04-27,2023-05-02,1410.0
1607,1607,7,2023-04-18,2023-04-19,431.0
1608,1608,13,2023-11-27,2023-11-30,1752.0
1609,1609,7,2023-01-08,2023-01-14,5106.0
161,161,2,2022-10-17,2022-10-23,2712.0
1610,1610,8,2023-01-31,2023-02-01,683.0
1611,1611,10,2022-11-22,2022-11-29,6475.0
1612,1612,17,2022-03-26,2022-03-28,1870.0
1613,1613,10,2023-12-09,2023-12-13,792.0
1614,1614,7,2022-05-09,2022-05-14,1825.0
1615,1615,14,2023-04-08,2023-04-15,4480.0
1616,1616,10,2023-11-30,2023-12-05,1385.0
1617,1617,8,2023-01-24,2023-01-29,4160.0
1618,1618,8,2024-02-24,2024-02-29,640.0
1619,1619,7,2023-01-25,2023-01-29,2292.0
162,162,5,2023-08-29,2023-09-03,800.0
1620,1620,9,2023-01-07,2023-01-10,2628.0
1621,1621,14,2022-10-08,2022-10-15,1869.0
1622,1622,12,2023-07-22,2023-07-26,1644.0
1623,1623,15,2022-10-10,2022-10-11,377.0
1624,1624,7,2022-09-28,2022-09-29,488.0
1625,1625,4,2023-01-09,2023-01-10,484.0
1626,1626,14,2023-07-25,2023-07-26,790.0
1627,1627,11,2022-09-24,2022-09-27,978.0
1628,1628,11,2023-12-10,2023-12-12,1774.0
1629,1629,14,2022-09-12,2022-09-16,3624.0
163,163,2,2023-05-30,2023-06-03,1304.0
1630,1630,12,2022-08-10,2022-08-12,602.0
1631,1631,16,2022-10-04,2022-10-10,1902.0
1632,1632,14,2023-07-23,2023-07-28,3595.0
1633,1633,16,2022-03-17,2022-03-23,2346.0
1634,1634,18,2022-04-21,2022-04-22,745.0
1635,1635,10,2022-07-29,2022-08-05,2653.0
1636,1636,13,2023-09-05,2023-09-11,4002.0
1637,1637,11,2024-01-10,2024-01-13,576.0
1638,1638,13,2023-10-20,2023-10-24,2532.0
1639,1639,9,2023-07-06,2023-07-08,358.0
164,164,1,2024-01-14,2024-01-18,2560.0
1640,1640,14,2022-04-23,2022-04-27,3724.0
1641,1641,15,2023-08-15,2023-08-16,582.0
1642,1642,13,2023-12-19,2023-12-22,1779.0
1643,1643,15,2023-07-22,2023-07-25,2940.0
1644,1644,17,2023-08-12,2023-08-18,1272.0
1645,1645,7,2023-12-01,2023-12-08,3297.0
1646,1646,10,2023-02-09,2023-02-15,2046.0
1647,1647,13,2023-02-27,2023-03-04,4935.0
1648,1648,12,2022-05-03,2022-05-05,636.0
1649,1649,11,2022-09-03,2022-09-09,1062.0
165,165,1,2023-04-07,2023-04-08,125.0
1650,1650,15,2023-07-28,2023-08-03,2376.0
1651,1651,14,2023-08-03,2023-08-06,456.0
1652,1652,13,2022-08-12,2022-08-17,1010.0
1653,1653,21,2023-04-13,2023-04-14,743.0
1654,1654,13,2022-08-07,2022-08-10,1356.0
1655,1655,2,2022-08-13,2022-08-16,411.0
1656,1656,13,2022-05-02,2022-05-07,4880.0
1657,1657,6,2023-01-29,2023-01-30,358.0
1658,1658,13,2022-07-23,2022-07-25,578.0
1659,1659,7,2023-05-29,2023-06-01,2994.0
166,166,3,2023-01-23,2023-01-27,912.0
1660,1660,18,2023-08-14,2023-08-16,878.0
1661,1661,11,2022-10-29,2022-10-31,1168.0
1662,1662,5,2022-10-09,2022-10-14,4255.0
1663,1663,9,2022-05-09,2022-05-14,3410.0
1664,1664,14,2023-12-12,2023-12-19,959.0
1665,1665,14,2023-11-27,2023-11-28,924.0
1666,1666,11,2022-05-14,2022-05-15,883.0
1667,1667,9,2024-02-26,2024-03-01,712.0
1668,1668,15,2023-02-10,2023-02-17,4186.0
1669,1669,12,2022-03-13,2022-03-16,2736.0
167,167,2,2022-05-25,2022-05-30,2665.0
1670,1670,9,2022-08-24,2022-08-31,2849.0
1671,1671,9,2022-12-02,2022-12-05,2358.0
1672,1672,11,2023-08-29,2023-08-30,196.0
1673,1673,14,2023-04-18,2023-04-20,544.0
1674,1674,7,2022-08-21,2022-08-25,652.0
1675,1675,7,2022-04-03,2022-04-05,974.0
1676,1676,11,2024-02-24,2024-03-01,4032.0
1677,1677,18,2023-06-14,2023-06-17,387.0
1678,1678,11,2024-01-30,2024-02-01,1120.0
1679,1679,9,2023-04-02,2023-04-05,2076.0
168,168,5,2023-12-25,2023-12-26,495.0
1680,1680,16,2023-10-25,2023-10-29,2020.0
1681,1681,12,2022-11-28,2022-11-30,1402.0
1682,1682,7,2022-07-26,2022-07-28,1690.0
1683,1683,13,2023-02-12,2023-02-15,1659.0
1684,1684,8,2024-02-10,2024-02-11,918.0
1685,1685,12,2023-04-20,2023-04-23,1818.0
1686,1686,12,2023-08-28,2023-08-30,618.0
1687,1687,6,2022-05-31,2022-06-01,811.0
1688,1688,15,2023-05-01,2023-05-07,4392.0
1689,1689,10,2022-04-01,2022-04-03,1406.0
169,169,1,2023-11-16,2023-11-19,2898.0
1690,1690,9,2022-03-07,2022-03-11,520.0
1691,1691,11,2023-05-11,2023-05-13,1216.0
1692,1692,16,2022-12-18,2022-12-21,1401.0
1693,1693,16,2023-10-06,2023-10-12,5484.0
1694,1694,14,2022-10-28,2022-10-31,339.0
1695,1695,19,2022-05-26,2022-06-02,5138.0
1696,1696,11,2023-08-05,2023-08-06,289.0
1697,1697,11,2022-09-16,2022-09-17,833.0
1698,1698,17,2024-01-07,2024-01-10,1926.0
1699,1699,15,2022-09-20,2022-09-21,949.0
17,17,1,2022-10-20,2022-10-24,2900.0
170,170,3,2023-03-02,2023-03-06,1392.0
1700,1700,14,2024-02-10,2024-02-17,938.0
1701,1701,9,2022-04-22,2022-04-28,2262.0
1702,1702,7,2022-09-05,2022-09-08,798.0
1703,1703,7,2023-11-10,2023-11-14,1856.0
1704,1704,6,2023-08-19,2023-08-25,2580.0
1705,1705,11,2022-11-06,2022-11-10,3008.0
1706,1706,9,2024-02-24,2024-03-02,6510.0
1707,1707,10,2022-09-25,2022-10-01,4092.0
1708,1708,22,2023-04-13,2023-04-14,547.0
1709,1709,13,2022-10-31,2022-11-04,2508.0
171,171,1,2022-07-08,2022-07-11,2967.0
1710,1710,14,2022-05-03,2022-05-07,3896.0
1711,1711,5,2023-03-30,2023-04-04,2920.0
1712,1712,10,2023-05-30,2023-06-03,624.0
1713,1713,14,2022-11-02,2022-11-04,778.0
1714,1714,12,2024-02-25,2024-02-26,851.0
1715,1715,10,2023-09-27,2023-09-28,960.0
1716,1716,11,2023-10-16,2023-10-23,4956.0
1717,1717,13,2022-07-26,2022-07-30,1240.0
1718,1718,18,2024-01-07,2024-01-09,1760.0
1719,1719,7,2023-09-07,2023-09-08,471.0
172,172,2,2023-10-11,2023-10-16,1295.0
1720,1720,16,2023-03-05,2023-03-08,513.0
1721,1721,16,2023-07-25,2023-07-31,846.0
1722,1722,15,2022-10-14,2022-10-18,2908.0
1723,1723,13,2022-12-11,2022-12-15,3168.0
1724,1724,16,2022-10-30,2022-11-04,765.0
1725,1725,10,2023-09-02,2023-09-08,1020.0
1726,1726,15,2023-06-07,2023-06-11,1740.0
1727,1727,11,2022-11-20,2022-11-23,1506.0
1728,1728,11,2022-08-20,2022-08-22,794.0
1729,1729,15,2022-03-29,2022-04-01,2376.0
173,173,2,2022-09-30,2022-10-03,1611.0
1730,1730,9,2023-01-29,2023-02-04,4896.0
1731,1731,10,2023-02-02,2023-02-06,856.0
1732,1732,10,2022-06-06,2022-06-11,1715.0
1733,1733,13,2022-03-10,2022-03-15,4370.0
1734,1734,17,2023-12-31,2024-01-05,4320.0
1735,1735,17,2022-10-09,2022-10-14,3090.0
1736,1736,11,2022-04-01,2022-04-04,300.0
1737,1737,13,2022-06-01,2022-06-07,3366.0
1738,1738,10,2023-04-12,2023-04-17,3145.0
1739,1739,12,2022-04-27,2022-05-02,2945.0
174,174,2,2023-04-22,2023-04-27,655.0
1740,1740,6,2022-05-07,2022-05-09,1910.0
1741,1741,12,2023-06-26,2023-06-27,853.0
1742,1742,16,2022-04-01,2022-04-04,2214.0
1743,1743,12,2023-01-16,2023-01-19,1893.0
1744,1744,12,2023-01-20,2023-01-24,3116.0
1745,1745,3,2023-09-26,2023-09-30,1356.0
1746,1746,10,2022-05-06,2022-05-09,756.0
1747,1747,16,2023-10-21,2023-10-22,342.0
1748,1748,5,2024-03-03,2024-03-09,1986.0
1749,1749,14,2022-08-05,2022-08-10,4805.0
175,175,3,2022-05-19,2022-05-25,870.0
1750,1750,16,2022-04-23,2022-04-24,187.0
1751,1751,12,2022-11-18,2022-11-22,3040.0
1752,1752,17,2022-04-19,2022-04-25,726.0
1753,1753,10,2022-08-28,2022-08-30,486.0
1754,1754,16,2023-02-13,2023-02-19,2040.0
1755,1755,12,2023-09-12,2023-09-19,6657.0
1756,1756,15,2022-05-20,2022-05-24,500.0
1757,1757,12,2023-07-01,2023-07-03,1360.0
1758,1758,10,2023-04-01,2023-04-05,3768.0
1759,1759,15,2023-07-10,2023-07-16,4128.0
176,176,3,2023-01-17,2023-01-20,942.0
1760,1760,18,2022-03-27,2022-03-30,1470.0
1761,1761,17,2023-02-12,2023-02-17,1710.0
1762,1762,11,2023-10-24,2023-10-25,382.0
1763,1763,14,2022-07-19,2022-07-24,2090.0
1764,1764,12,2023-07-28,2023-08-02,4745.0
1765,1765,13,2022-04-27,2022-04-29,1262.0
1766,1766,14,2024-02-04,2024-02-06,1196.0
1767,1767,11,2022-04-13,2022-04-16,2379.0
1768,1768,16,2023-07-10,2023-07-14,1784.0
1769,1769,4,2022-08-24,2022-08-27,2973.0
177,177,4,2022-05-20,2022-05-24,2632.0
1770,1770,14,2023-02-07,2023-02-12,4555.0
1771,1771,7,2023-06-22,2023-06-28,954.0
1772,1772,12,2022-09-26,2022-09-27,577.0
1773,1773,8,2024-01-19,2024-01-20,519.0
1774,1774,16,2023-05-04,2023-05-10,2022.0
1775,1775,17,2023-07-10,2023-07-15,2035.0
1776,1776,10,2023-05-17,2023-05-18,645.0
1777,1777,12,2023-11-22,2023-11-26,2776.0
1778,1778,7,2024-02-16,2024-02-17,766.0
1779,1779,15,2022-11-04,2022-11-08,1416.0
178,178,1,2024-01-20,2024-01-21,460.0
1780,1780,16,2023-07-23,2023-07-24,325.0
1781,1781,9,2022-04-01,2022-04-08,2191.0
1782,1782,11,2023-03-17,2023-03-22,2100.0
1783,1783,9,2024-03-03,2024-03-05,252.0
1784,1784,23,2023-04-13,2023-04-18,540.0
1785,1785,6,2022-11-09,2022-11-16,3801.0
1786,1786,12,2022-11-27,2022-12-04,5257.0
1787,1787,8,2023-11-02,2023-11-09,3213.0
1788,1788,17,2023-10-21,2023-10-25,2572.0
1789,1789,17,2023-07-22,2023-07-25,1422.0
179,179,4,2024-01-20,2024-01-27,4921.0
1790,1790,9,2023-05-13,2023-05-16,2058.0
1791,1791,10,2023-05-12,2023-05-14,440.0
1792,1792,11,2022-06-13,2022-06-16,1263.0
1793,1793,12,2023-11-08,2023-11-13,2185.0
1794,1794,12,2023-12-04,2023-12-10,3186.0
1795,1795,1,2022-10-27,2022-10-28,656.0
1796,1796,12,2023-02-06,2023-02-09,1209.0
1797,1797,16,2022-04-22,2022-04-28,4398.0
1798,1798,11,2022-08-29,2022-08-30,949.0
1799,1799,8,2023-10-03,2023-10-08,4995.0
18,18,1,2024-02-05,2024-02-06,858.0
180,180,2,2022-04-04,2022-04-11,6846.0
1800,1800,12,2022-08-29,2022-08-31,1846.0
1801,1801,18,2023-02-17,2023-02-23,5724.0
1802,1802,13,2022-12-01,2022-12-04,2772.0
1803,1803,7,2024-02-19,2024-02-20,228.0
1804,1804,12,2022-07-31,2022-08-05,2735.0
1805,1805,17,2022-05-28,2022-06-01,1212.0
1806,1806,9,2022-07-02,2022-07-06,2412.0
1807,1807,14,2022-04-02,2022-04-07,1390.0
1808,1808,4,2022-08-19,2022-08-20,649.0
1809,1809,18,2023-07-06,2023-07-12,4482.0
181,181,4,2023-01-18,2023-01-19,277.0
1810,1810,14,2022-05-08,2022-05-11,717.0
1811,1811,11,2022-05-17,2022-05-18,659.0
1812,1812,8,2023-12-04,2023-12-11,4291.0
1813,1813,12,2022-06-25,2022-06-30,4960.0
1814,1814,8,2023-06-21,2023-06-23,1054.0
1815,1815,10,2024-01-17,2024-01-20,609.0
1816,1816,18,2023-10-17,2023-10-21,500.0
1817,1817,16,2022-09-10,2022-09-12,598.0
1818,1818,13,2022-10-17,2022-10-22,605.0
1819,1819,17,2022-03-29,2022-03-31,200.0
182,182,4,2024-01-11,2024-01-18,2590.0
1820,1820,11,2022-11-24,2022-11-25,288.0
1821,1821,11,2023-10-02,2023-10-06,3236.0
1822,1822,4,2023-03-30,2023-03-31,303.0
1823,1823,16,2022-05-16,2022-05-23,5194.0
1824,1824,13,2023-11-25,2023-11-26,269.0
1825,1825,14,2023-11-15,2023-11-20,3580.0
1826,1826,5,2022-10-21,2022-10-22,701.0
1827,1827,4,2023-01-20,2023-01-21,678.0
1828,1828,4,2023-08-18,2023-08-25,2128.0
1829,1829,13,2022-11-20,2022-11-27,3332.0
183,183,3,2022-04-16,2022-04-23,3983.0
1830,1830,18,2023-07-22,2023-07-29,4340.0
1831,1831,13,2023-04-23,2023-04-30,1596.0
1832,1832,13,2023-01-18,2023-01-19,228.0
1833,1833,10,2024-03-02,2024-03-05,1071.0
1834,1834,5,2023-02-27,2023-02-28,194.0
1835,1835,14,2023-10-28,2023-10-29,775.0
1836,1836,17,2023-07-30,2023-08-06,3913.0
1837,1837,14,2023-04-03,2023-04-07,2516.0
1838,1838,9,2023-08-10,2023-08-11,151.0
1839,1839,13,2022-06-13,2022-06-16,1608.0
184,184,2,2023-01-02,2023-01-07,2850.0
1840,1840,5,2023-01-27,2023-01-30,2511.0
1841,1841,11,2023-01-12,2023-01-18,2556.0
1842,1842,12,2023-10-01,2023-10-06,1915.0
1843,1843,11,2023-04-21,2023-04-24,2424.0
1844,1844,20,2022-05-23,2022-05-29,2100.0
1845,1845,8,2023-02-16,2023-02-18,228.0
1846,1846,18,2023-05-23,2023-05-29,3612.0
1847,1847,13,2024-01-28,2024-01-31,2310.0
1848,1848,10,2024-02-14,2024-02-18,2328.0
1849,1849,12,2022-07-11,2022-07-18,2296.0
185,185,2,2022-07-28,2022-08-01,3044.0
1850,1850,14,2024-02-03,2024-02-08,665.0
1851,1851,13,2022-09-27,2022-10-01,492.0
1852,1852,17,2023-12-30,2024-01-06,4935.0
1853,1853,4,2024-03-06,2024-03-08,1884.0
1854,1854,14,2023-12-21,2023-12-22,338.0
1855,1855,13,2022-08-01,2022-08-06,855.0
1856,1856,14,2022-07-29,2022-08-01,324.0
1857,1857,8,2023-12-29,2023-12-30,102.0
1858,1858,3,2023-12-02,2023-12-09,2611.0
1859,1859,15,2022-07-31,2022-08-02,202.0
186,186,1,2023-11-29,2023-11-30,730.0
1860,1860,11,2023-03-23,2023-03-26,1665.0
1861,1861,11,2024-03-02,2024-03-07,2280.0
1862,1862,15,2023-10-08,2023-10-13,940.0
1863,1863,15,2022-07-29,2022-08-03,2115.0
1864,1864,18,2023-06-06,2023-06-10,2812.0
1865,1865,17,2023-07-26,2023-07-29,1101.0
1866,1866,17,2023-06-29,2023-07-05,840.0
1867,1867,8,2023-01-23,2023-01-30,3626.0
1868,1868,17,2022-03-18,2022-03-21,624.0
1869,1869,18,2022-03-19,2022-03-21,452.0
187,187,2,2023-06-30,2023-07-04,1036.0
1870,1870,12,2022-08-16,2022-08-18,400.0
1871,1871,11,2022-06-08,2022-06-11,969.0
1872,1872,15,2023-12-21,2023-12-24,1014.0
1873,1873,15,2023-04-10,2023-04-17,4354.0
1874,1874,19,2023-02-14,2023-02-17,2445.0
1875,1875,18,2022-04-16,2022-04-20,1976.0
1876,1876,12,2023-05-13,2023-05-20,812.0
1877,1877,8,2022-11-10,2022-11-17,3283.0
1878,1878,15,2022-07-24,2022-07-27,2715.0
1879,1879,15,2022-06-13,2022-06-17,3764.0
188,188,3,2022-12-31,2023-01-05,3180.0
1880,1880,21,2022-05-26,2022-06-01,4884.0
1881,1881,3,2023-04-21,2023-04-22,648.0
1882,1882,10,2024-02-28,2024-03-01,1788.0
1883,1883,14,2023-05-30,2023-06-06,1666.0
1884,1884,15,2023-11-08,2023-11-15,2233.0
1885,1885,13,2023-06-28,2023-07-01,2784.0
1886,1886,19,2023-06-08,2023-06-13,1015.0
1887,1887,16,2022-12-12,2022-12-17,2595.0
1888,1888,19,2022-04-18,2022-04-19,822.0
1889,1889,17,2022-05-21,2022-05-23,1046.0
189,189,3,2023-06-16,2023-06-22,1494.0
1890,1890,19,2022-03-29,2022-04-01,2295.0
1891,1891,18,2023-05-17,2023-05-18,869.0
1892,1892,19,2023-07-08,2023-07-15,2765.0
1893,1893,19,2024-01-06,2024-01-09,1674.0
1894,1894,6,2022-08-22,2022-08-27,2860.0
1895,1895,20,2022-04-19,2022-04-21,1982.0
1896,1896,8,2023-01-12,2023-01-14,682.0
1897,1897,8,2023-12-14,2023-12-18,1876.0
1898,1898,18,2023-07-31,2023-08-06,3954.0
1899,1899,18,2023-02-11,2023-02-14,777.0
19,19,1,2023-05-02,2023-05-08,4782.0
190,190,2,2022-12-24,2022-12-31,3668.0
1900,1900,13,2023-01-14,2023-01-17,1035.0
1901,1901,14,2022-08-11,2022-08-13,586.0
1902,1902,10,2022-04-12,2022-04-14,1466.0
1903,1903,14,2022-07-28,2022-08-02,4085.0
1904,1904,16,2022-09-20,2022-09-22,1894.0
1905,1905,20,2022-03-30,2022-04-05,4632.0
1906,1906,17,2023-05-07,2023-05-14,2541.0
1907,1907,10,2022-12-28,2023-01-01,1312.0
1908,1908,9,2023-10-02,2023-10-03,806.0
1909,1909,8,2022-08-22,2022-08-29,4144.0
191,191,4,2023-11-15,2023-11-18,699.0
1910,1910,16,2023-02-26,2023-03-04,2100.0
1911,1911,14,2022-03-12,2022-03-15,2562.0
1912,1912,14,2023-04-22,2023-04-27,795.0
1913,1913,12,2022-11-10,2022-11-16,4398.0
1914,1914,14,2024-01-22,2024-01-26,3468.0
1915,1915,13,2023-08-30,2023-09-04,3365.0
1916,1916,11,2023-03-11,2023-03-14,2928.0
1917,1917,17,2023-03-02,2023-03-05,2544.0
1918,1918,18,2023-05-16,2023-05-20,1540.0
1919,1919,14,2023-11-26,2023-11-29,822.0
192,192,1,2023-12-08,2023-12-12,2984.0
1920,1920,16,2022-10-11,2022-10-15,1772.0
1921,1921,13,2022-11-29,2022-12-06,6636.0
1922,1922,13,2022-08-28,2022-08-29,330.0
1923,1923,10,2023-01-23,2023-01-25,696.0
1924,1924,3,2023-06-23,2023-06-30,2471.0
1925,1925,11,2023-09-02,2023-09-08,5484.0
1926,1926,19,2023-05-16,2023-05-21,4515.0
1927,1927,11,2022-05-13,2022-05-16,336.0
1928,1928,12,2023-08-08,2023-08-10,1000.0
1929,1929,14,2023-09-04,2023-09-06,612.0
193,193,1,2022-08-27,2022-08-28,678.0
1930,1930,15,2022-05-09,2022-05-14,2825.0
1931,1931,22,2022-05-20,2022-05-26,3552.0
1932,1932,6,2022-09-07,2022-09-14,5467.0
1933,1933,13,2023-01-20,2023-01-27,1435.0
1934,1934,11,2022-07-08,2022-07-13,2740.0
1935,1935,13,2022-07-11,2022-07-14,459.0
1936,1936,19,2023-05-23,2023-05-29,1998.0
1937,1937,11,2023-07-18,2023-07-22,692.0
1938,1938,11,2023-02-01,2023-02-05,3824.0
1939,1939,13,2022-03-24,2022-03-25,989.0
194,194,3,2023-04-25,2023-04-26,639.0
1940,1940,20,2024-01-03,2024-01-08,1930.0
1941,1941,13,2022-05-09,2022-05-16,2079.0
1942,1942,19,2022-03-18,2022-03-21,2007.0
1943,1943,19,2023-08-04,2023-08-11,5621.0
1944,1944,14,2022-11-18,2022-11-23,3095.0
