avaliacao_id,cliente_id,hospedagem_id,nota,comentario
1544,1544,16,4,"Ótima atendimento.
"
1545,1545,10,5,"Excelente serviços.
"
1546,1546,8,2,"Ótima limpeza.
"
1547,1547,15,1,"Ótima infraestrutura.
"
1548,1548,12,5,"Excelente atendimento.
"
1549,1549,18,1,"Confortável infraestrutura.
"
155,155,3,5,"Excelente infraestrutura.
"
1550,1550,13,1,"Confortável atendimento.
"
1551,1551,9,4,"Incrível serviços.
"
1552,1552,10,4,"Ótima localização.
"
1553,1553,9,1,"Maravilhosa limpeza.
"
1554,1554,5,1,"Ótima limpeza.
"
1555,1555,12,5,"Confortável localização.
"
1556,1556,11,1,"Confortável localização.
"
1557,1557,13,2,"Ótima serviços.
"
1558,1558,1,1,"Confortável limpeza.
"
1559,1559,14,3,"Agradável limpeza.
"
156,156,3,1,"Excelente localização.
"
1560,1560,5,5,"Agradável serviços.
"
1561,1561,9,3,"Ótima serviços.
"
1562,1562,14,1,"Ótima infraestrutura.
"
1563,1563,10,2,"Ótima atendimento.
"
1564,1564,15,3,"Ótima infraestrutura.
"
1565,1565,11,3,"Maravilhosa serviços.
"
1566,1566,19,3,"Ótima infraestrutura.
"
1567,1567,12,2,"Confortável infraestrutura.
"
1568,1568,6,5,"Incrível infraestrutura.
"
1569,1569,16,1,"Maravilhosa atendimento.
"
157,157,3,3,"Maravilhosa atendimento.
"
1570,1570,7,3,"Excelente localização.
"
1571,1571,14,3,"Ótima atendimento.
"
1572,1572,8,4,"Maravilhosa localização.
"
1573,1573,3,5,"Maravilhosa limpeza.
"
1574,1574,7,4,"Maravilhosa serviços.
"
1575,1575,13,3,"Maravilhosa limpeza.
"
1576,1576,12,1,"Excelente serviços.
"
1577,1577,10,2,"Agradável atendimento.
"
1578,1578,13,4,"Confortável atendimento.
"
1579,1579,17,5,"Excelente serviços.
"
158,158,2,1,"Agradável localização.
"
1580,1580,9,3,"Ótima localização.
"
1581,1581,10,3,"Ótima limpeza.
"
1582,1582,17,2,"Ótima serviços.
"
1583,1583,20,5,"Ótima localização.
"
1584,1584,15,2,"Excelente limpeza.
"
1585,1585,18,3,"Confortável infraestrutura.
"
1586,1586,8,4,"Maravilhosa atendimento.
"
1587,1587,14,4,"Maravilhosa limpeza.
"
1588,1588,16,2,"Agradável limpeza.
"
1589,1589,7,4,"Incrível localização.
"
159,159,1,5,"Incrível infraestrutura.
"
1590,1590,6,2,"Maravilhosa infraestrutura.
"
1591,1591,17,3,"Maravilhosa serviços.
"
1592,1592,12,1,"Agradável atendimento.
"
1593,1593,2,3,"Ótima limpeza.
"
1594,1594,11,4,"Agradável localização.
"
1595,1595,11,3,"Ótima infraestrutura.
"
1596,1596,11,1,"Excelente serviços.
"
1597,1597,14,3,"Confortável serviços.
"
1598,1598,10,4,"Maravilhosa localização.
"
1599,1599,16,5,"Ótima localização.
"
16,16,1,3,"Maravilhosa localização.
"
160,160,2,4,"Maravilhosa atendimento.
"
1600,1600,7,1,"Excelente serviços.
"
1601,1601,10,1,"Maravilhosa infraestrutura.
"
1602,1602,7,3,"Agradável serviços.
"
1603,1603,13,1,"Ótima atendimento.
"
1604,1604,12,1,"Agradável infraestrutura.
"
1605,1605,12,2,"Agradável atendimento.
"
1606,1606,10,1,"Maravilhosa localização.
"
1607,1607,7,4,"Agradável atendimento.
"
1608,1608,13,2,"Ótima limpeza.
"
1609,1609,7,4,"Incrível limpeza.
"
161,161,2,1,"Confortável localização.
"
1610,1610,8,5,"Confortável atendimento.
"
1611,1611,10,1,"Incrível atendimento.
"
1612,1612,17,2,"Confortável atendimento.
"
1613,1613,10,2,"Incrível infraestrutura.
"
1614,1614,7,3,"Agradável localização.
"
1615,1615,14,4,"Confortável limpeza.
"
1616,1616,10,1,"Ótima localização.
"
1617,1617,8,2,"Ótima infraestrutura.
"
1618,1618,8,1,"Incrível serviços.
"
1619,1619,7,2,"Excelente serviços.
"
162,162,5,4,"Confortável infraestrutura.
"
1620,1620,9,2,"Maravilhosa infraestrutura.
"
1621,1621,14,4,"Agradável serviços.
"
1622,1622,12,4,"Ótima limpeza.
"
1623,1623,15,2,"Confortável limpeza.
"
1624,1624,7,5,"Excelente serviços.
"
1625,1625,4,3,"Incrível infraestrutura.
"
1626,1626,14,4,"Excelente limpeza.
"
1627,1627,11,2,"Agradável limpeza.
"
1628,1628,11,1,"Incrível atendimento.
"
1629,1629,14,1,"Maravilhosa localização.
"
163,163,2,2,"Maravilhosa serviços.
"
1630,1630,12,5,"Incrível infraestrutura.
"
1631,1631,16,2,"Excelente limpeza.
"
1632,1632,14,5,"Agradável atendimento.
"
1633,1633,16,3,"Ótima localização.
"
1634,1634,18,5,"Excelente localização.
"
1635,1635,10,5,"Maravilhosa infraestrutura.
"
1636,1636,13,1,"Excelente localização.
"
1637,1637,11,2,"Confortável infraestrutura.
"
1638,1638,13,4,"Maravilhosa serviços.
"
1639,1639,9,1,"Agradável serviços.
"
164,164,1,3,"Excelente atendimento.
"
1640,1640,14,5,"Ótima limpeza.
"
1641,1641,15,4,"Maravilhosa atendimento.
"
1642,1642,13,4,"Confortável infraestrutura.
"
1643,1643,15,4,"Incrível limpeza.
"
1644,1644,17,4,"Confortável serviços.
"
1645,1645,7,4,"Ótima serviços.
"
1646,1646,10,1,"Excelente serviços.
"
1647,1647,13,1,"Excelente serviços.
"
1648,1648,12,3,"Agradável atendimento.
"
1649,1649,11,4,"Incrível localização.
"
165,165,1,3,"Confortável localização.
"
1650,1650,15,3,"Excelente localização.
"
1651,1651,14,3,"Maravilhosa limpeza.
"
1652,1652,13,3,"Incrível serviços.
"
1653,1653,21,4,"Agradável serviços.
"
1654,1654,13,1,"Excelente atendimento.
"
1655,1655,2,5,"Ótima serviços.
"
1656,1656,13,2,"Excelente limpeza.
"
1657,1657,6,3,"Confortável limpeza.
"
1658,1658,13,1,"Incrível localização.
"
1659,1659,7,3,"Maravilhosa serviços.
"
166,166,3,5,"Maravilhosa atendimento.
"
1660,1660,18,5,"Confortável serviços.
"
1661,1661,11,2,"Maravilhosa infraestrutura.
"
1662,1662,5,3,"Agradável serviços.
"
1663,1663,9,1,"Agradável serviços.
"
1664,1664,14,5,"Confortável limpeza.
"
1665,1665,14,1,"Ótima localização.
"
1666,1666,11,4,"Incrível serviços.
"
1667,1667,9,3,"Agradável serviços.
"
1668,1668,15,3,"Excelente atendimento.
"
1669,1669,12,2,"Ótima limpeza.
"
167,167,2,1,"Confortável infraestrutura.
"
1670,1670,9,5,"Excelente serviços.
"
1671,1671,9,5,"Agradável atendimento.
"
1672,1672,11,2,"Maravilhosa localização.
"
1673,1673,14,5,"Agradável limpeza.
"
1674,1674,7,4,"Ótima atendimento.
"
1675,1675,7,1,"Incrível limpeza.
"
1676,1676,11,1,"Incrível atendimento.
"
1677,1677,18,3,"Ótima limpeza.
"
1678,1678,11,4,"Excelente infraestrutura.
"
1679,1679,9,3,"Maravilhosa infraestrutura.
"
168,168,5,2,"Agradável serviços.
"
1680,1680,16,2,"Maravilhosa localização.
"
1681,1681,12,4,"Excelente localização.
"
1682,1682,7,5,"Confortável serviços.
"
1683,1683,13,3,"Excelente limpeza.
"
1684,1684,8,3,"Confortável serviços.
"
1685,1685,12,5,"Maravilhosa limpeza.
"
1686,1686,12,1,"Ótima infraestrutura.
"
1687,1687,6,3,"Excelente infraestrutura.
"
1688,1688,15,1,"Ótima serviços.
"
1689,1689,10,2,"Excelente serviços.
"
169,169,1,4,"Maravilhosa limpeza.
"
1690,1690,9,4,"Ótima infraestrutura.
"
1691,1691,11,2,"Maravilhosa limpeza.
"
1692,1692,16,1,"Confortável atendimento.
"
1693,1693,16,5,"Ótima limpeza.
"
1694,1694,14,2,"Confortável localização.
"
1695,1695,19,5,"Excelente infraestrutura.
"
1696,1696,11,3,"Agradável atendimento.
"
1697,1697,11,4,"Ótima atendimento.
"
1698,1698,17,5,"Incrível serviços.
"
1699,1699,15,3,"Confortável limpeza.
"
17,17,1,3,"Maravilhosa atendimento.
"
170,170,3,2,"Maravilhosa localização.
"
1700,1700,14,2,"Agradável infraestrutura.
"
1701,1701,9,3,"Ótima limpeza.
"
1702,1702,7,3,"Excelente atendimento.
"
1703,1703,7,1,"Confortável serviços.
"
1704,1704,6,5,"Maravilhosa infraestrutura.
"
1705,1705,11,4,"Incrível serviços.
"
1706,1706,9,4,"Incrível limpeza.
"
1707,1707,10,3,"Ótima localização.
"
1708,1708,22,3,"Confortável atendimento.
"
1709,1709,13,4,"Maravilhosa localização.
"
171,171,1,1,"Ótima atendimento.
"
1710,1710,14,3,"Confortável infraestrutura.
"
1711,1711,5,2,"Excelente limpeza.
"
1712,1712,10,1,"Maravilhosa atendimento.
"
1713,1713,14,4,"Agradável limpeza.
"
1714,1714,12,3,"Maravilhosa serviços.
"
1715,1715,10,3,"Agradável atendimento.
"
1716,1716,11,3,"Agradável limpeza.
"
1717,1717,13,5,"Ótima serviços.
"
1718,1718,18,4,"Ótima infraestrutura.
"
1719,1719,7,1,"Incrível limpeza.
"
172,172,2,2,"Agradável infraestrutura.
"
1720,1720,16,3,"Incrível atendimento.
"
1721,1721,16,1,"Confortável atendimento.
"
1722,1722,15,5,"Agradável atendimento.
"
1723,1723,13,5,"Agradável serviços.
"
1724,1724,16,2,"Incrível localização.
"
1725,1725,10,5,"Confortável infraestrutura.
"
1726,1726,15,1,"Confortável localização.
"
1727,1727,11,2,"Maravilhosa localização.
"
1728,1728,11,2,"Excelente atendimento.
"
1729,1729,15,4,"Incrível infraestrutura.
"
173,173,2,5,"Confortável localização.
"
1730,1730,9,4,"Excelente limpeza.
"
1731,1731,10,2,"Confortável atendimento.
"
1732,1732,10,2,"Confortável atendimento.
"
1733,1733,13,4,"Ótima infraestrutura.
"
1734,1734,17,2,"Ótima serviços.
"
1735,1735,17,3,"Maravilhosa infraestrutura.
"
1736,1736,11,5,"Confortável serviços.
"
1737,1737,13,4,"Incrível limpeza.
"
1738,1738,10,5,"Incrível atendimento.
"
1739,1739,12,1,"Confortável infraestrutura.
"
174,174,2,4,"Agradável localização.
"
1740,1740,6,2,"Maravilhosa localização.
"
1741,1741,12,3,"Incrível localização.
"
1742,1742,16,3,"Confortável infraestrutura.
"
1743,1743,12,4,"Excelente limpeza.
"
1744,1744,12,1,"Incrível atendimento.
"
1745,1745,3,2,"Maravilhosa localização.
"
1746,1746,10,2,"Ótima limpeza.
"
1747,1747,16,4,"Agradável limpeza.
"
1748,1748,5,1,"Maravilhosa serviços.
"
1749,1749,14,3,"Excelente infraestrutura.
"
175,175,3,1,"Incrível limpeza.
"
1750,1750,16,5,"Ótima localização.
"
1751,1751,12,2,"Maravilhosa infraestrutura.
"
1752,1752,17,3,"Excelente atendimento.
"
1753,1753,10,3,"Agradável atendimento.
"
1754,1754,16,3,"Incrível atendimento.
"
1755,1755,12,5,"Confortável serviços.
"
1756,1756,15,3,"Excelente infraestrutura.
"
1757,1757,12,1,"Maravilhosa atendimento.
"
1758,1758,10,4,"Agradável atendimento.
"
1759,1759,15,3,"Incrível infraestrutura.
"
176,176,3,5,"Confortável serviços.
"
1760,1760,18,1,"Excelente infraestrutura.
"
1761,1761,17,4,"Excelente serviços.
"
1762,1762,11,1,"Incrível localização.
"
1763,1763,14,3,"Excelente atendimento.
"
1764,1764,12,4,"Maravilhosa limpeza.
"
1765,1765,13,5,"Confortável serviços.
"
1766,1766,14,2,"Agradável infraestrutura.
"
1767,1767,11,4,"Ótima infraestrutura.
"
1768,1768,16,3,"Maravilhosa infraestrutura.
"
1769,1769,4,2,"Confortável infraestrutura.
"
177,177,4,2,"Confortável limpeza.
"
1770,1770,14,5,"Excelente serviços.
"
1771,1771,7,3,"Confortável atendimento.
"
1772,1772,12,1,"Maravilhosa infraestrutura.
"
1773,1773,8,3,"Agradável limpeza.
"
1774,1774,16,5,"Ótima localização.
"
1775,1775,17,5,"Excelente serviços.
"
1776,1776,10,1,"Ótima infraestrutura.
"
1777,1777,12,2,"Ótima localização.
"
1778,1778,7,2,"Ótima limpeza.
"
1779,1779,15,1,"Ótima atendimento.
"
178,178,1,1,"Excelente limpeza.
"
1780,1780,16,4,"Ótima atendimento.
"
1781,1781,9,1,"Agradável infraestrutura.
"
1782,1782,11,5,"Incrível serviços.
"
1783,1783,9,5,"Incrível infraestrutura.
"
1784,1784,23,2,"Excelente limpeza.
"
1785,1785,6,3,"Agradável limpeza.
"
1786,1786,12,2,"Maravilhosa infraestrutura.
"
1787,1787,8,3,"Incrível limpeza.
"
1788,1788,17,2,"Excelente limpeza.
"
1789,1789,17,5,"Maravilhosa limpeza.
"
179,179,4,5,"Incrível serviços.
"
1790,1790,9,4,"Incrível localização.
"
1791,1791,10,1,"Ótima serviços.
"
1792,1792,11,1,"Maravilhosa serviços.
"
1793,1793,12,4,"Agradável infraestrutura.
"
1794,1794,12,3,"Ótima serviços.
"
1795,1795,1,3,"Agradável serviços.
"
1796,1796,12,1,"Maravilhosa infraestrutura.
"
1797,1797,16,4,"Incrível limpeza.
"
1798,1798,11,4,"Incrível atendimento.
"
1799,1799,8,2,"Maravilhosa serviços.
"
18,18,1,3,"Confortável limpeza.
"
180,180,2,2,"Excelente serviços.
"
1800,1800,12,3,"Ótima atendimento.
"
1801,1801,18,5,"Excelente infraestrutura.
"
1802,1802,13,5,"Maravilhosa serviços.
"
1803,1803,7,4,"Maravilhosa localização.
"
1804,1804,12,1,"Agradável infraestrutura.
"
1805,1805,17,2,"Confortável localização.
"
1806,1806,9,1,"Maravilhosa limpeza.
"
1807,1807,14,4,"Maravilhosa atendimento.
"
1808,1808,4,1,"Excelente infraestrutura.
"
1809,1809,18,1,"Maravilhosa localização.
"
181,181,4,5,"Incrível atendimento.
"
1810,1810,14,5,"Maravilhosa infraestrutura.
"
1811,1811,11,5,"Incrível limpeza.
"
1812,1812,8,1,"Incrível atendimento.
"
1813,1813,12,4,"Incrível serviços.
"
1814,1814,8,1,"Ótima serviços.
"
1815,1815,10,5,"Maravilhosa serviços.
"
1816,1816,18,2,"Confortável limpeza.
"
1817,1817,16,5,"Excelente limpeza.
"
1818,1818,13,4,"Maravilhosa localização.
"
1819,1819,17,4,"Excelente atendimento.
"
182,182,4,3,"Maravilhosa atendimento.
"
1820,1820,11,2,"Ótima localização.
"
1821,1821,11,4,"Agradável infraestrutura.
"
1822,1822,4,4,"Confortável localização.
"
1823,1823,16,3,"Confortável localização.
"
1824,1824,13,2,"Maravilhosa serviços.
"
1825,1825,14,3,"Agradável localização.
"
1826,1826,5,2,"Agradável limpeza.
"
1827,1827,4,2,"Agradável localização.
"
1828,1828,4,2,"Ótima serviços.
"
1829,1829,13,2,"Maravilhosa infraestrutura.
"
183,183,3,2,"Maravilhosa serviços.
"
1830,1830,18,1,"Confortável infraestrutura.
"
1831,1831,13,2,"Excelente atendimento.
"
1832,1832,13,1,"Excelente atendimento.
"
1833,1833,10,3,"Excelente infraestrutura.
"
1834,1834,5,5,"Incrível atendimento.
"
1835,1835,14,5,"Maravilhosa limpeza.
"
1836,1836,17,1,"Maravilhosa limpeza.
"
1837,1837,14,2,"Incrível serviços.
"
1838,1838,9,3,"Agradável limpeza.
"
1839,1839,13,3,"Agradável infraestrutura.
"
184,184,2,2,"Maravilhosa serviços.
"
1840,1840,5,2,"Excelente localização.
"
1841,1841,11,5,"Ótima infraestrutura.
"
1842,1842,12,4,"Ótima limpeza.
"
1843,1843,11,5,"Ótima atendimento.
"
1844,1844,20,3,"Ótima serviços.
"
1845,1845,8,4,"Incrível atendimento.
"
1846,1846,18,5,"Agradável atendimento.
"
1847,1847,13,4,"Confortável atendimento.
"
1848,1848,10,3,"Excelente localização.
"
1849,1849,12,1,"Incrível serviços.
"
185,185,2,3,"Maravilhosa serviços.
"
1850,1850,14,4,"Incrível atendimento.
"
1851,1851,13,4,"Ótima localização.
"
1852,1852,17,2,"Incrível serviços.
"
1853,1853,4,4,"Excelente atendimento.
"
1854,1854,14,1,"Confortável limpeza.
"
1855,1855,13,3,"Confortável localização.
"
1856,1856,14,3,"Confortável atendimento.
"
1857,1857,8,1,"Excelente infraestrutura.
"
1858,1858,3,5,"Incrível limpeza.
"
1859,1859,15,4,"Ótima localização.
"
186,186,1,1,"Agradável atendimento.
"
1860,1860,11,5,"Ótima infraestrutura.
"
1861,1861,11,4,"Ótima serviços.
"
1862,1862,15,1,"Agradável serviços.
"
1863,1863,15,3,"Confortável limpeza.
"
1864,1864,18,4,"Agradável atendimento.
"
1865,1865,17,4,"Excelente limpeza.
"
1866,1866,17,1,"Excelente serviços.
"
1867,1867,8,5,"Agradável infraestrutura.
"
1868,1868,17,4,"Excelente serviços.
"
1869,1869,18,1,"Confortável localização.
"
187,187,2,3,"Agradável localização.
"
1870,1870,12,4,"Ótima infraestrutura.
"
1871,1871,11,1,"Excelente infraestrutura.
"
1872,1872,15,1,"Incrível limpeza.
"
1873,1873,15,4,"Incrível limpeza.
"
1874,1874,19,4,"Ótima localização.
"
1875,1875,18,2,"Agradável localização.
"
1876,1876,12,4,"Excelente infraestrutura.
"
1877,1877,8,1,"Incrível localização.
"
1878,1878,15,2,"Ótima limpeza.
"
1879,1879,15,2,"Excelente localização.
"
188,188,3,4,"Agradável serviços.
"
1880,1880,21,1,"Excelente localização.
"
1881,1881,3,1,"Confortável localização.
"
1882,1882,10,3,"Confortável localização.
"
1883,1883,14,2,"Agradável infraestrutura.
"
1884,1884,15,5,"Confortável serviços.
"
1885,1885,13,2,"Agradável atendimento.
"
1886,1886,19,1,"Incrível infraestrutura.
"
1887,1887,16,2,"Incrível localização.
"
1888,1888,19,5,"Confortável limpeza.
"
1889,1889,17,3,"Incrível limpeza.
"
189,189,3,4,"Excelente infraestrutura.
"
1890,1890,19,2,"Confortável limpeza.
"
1891,1891,18,5,"Maravilhosa localização.
"
1892,1892,19,3,"Excelente atendimento.
"
1893,1893,19,1,"Confortável infraestrutura.
"
1894,1894,6,4,"Excelente limpeza.
"
1895,1895,20,3,"Excelente localização.
"
1896,1896,8,5,"Ótima limpeza.
"
1897,1897,8,1,"Ótima infraestrutura.
"
1898,1898,18,1,"Confortável serviços.
"
1899,1899,18,4,"Ótima infraestrutura.
"
19,19,1,2,"Confortável limpeza.
"
190,190,2,5,"Agradável atendimento.
"
1900,1900,13,1,"Maravilhosa infraestrutura.
"
1901,1901,14,4,"Confortável localização.
"
1902,1902,10,3,"Confortável localização.
"
1903,1903,14,4,"Maravilhosa limpeza.
"
1904,1904,16,2,"Agradável infraestrutura.
"
1905,1905,20,5,"Agradável atendimento.
"
1906,1906,17,1,"Maravilhosa serviços.
"
1907,1907,10,3,"Agradável limpeza.
"
1908,1908,9,4,"Maravilhosa localização.
"
1909,1909,8,2,"Maravilhosa localização.
"
191,191,4,5,"Excelente serviços.
"
1910,1910,16,5,"Confortável limpeza.
"
1911,1911,14,2,"Maravilhosa serviços.
"
1912,1912,14,4,"Ótima atendimento.
"
1913,1913,12,4,"Ótima limpeza.
"
1914,1914,14,3,"Confortável atendimento.
"
1915,1915,13,5,"Ótima serviços.
"
1916,1916,11,1,"Maravilhosa infraestrutura.
"
1917,1917,17,5,"Excelente localização.
"
1918,1918,18,5,"Excelente limpeza.
"
1919,1919,14,2,"Maravilhosa limpeza.
"
192,192,1,5,"Ótima localização.
"
1920,1920,16,2,"Maravilhosa limpeza.
"
1921,1921,13,2,"Maravilhosa serviços.
"
1922,1922,13,4,"Ótima localização.
"
1923,1923,10,2,"Agradável localização.
"
1924,1924,3,4,"Maravilhosa atendimento.
"
1925,1925,11,4,"Maravilhosa limpeza.
"
1926,1926,19,2,"Agradável atendimento.
"
1927,1927,11,4,"Maravilhosa localização.
"
1928,1928,12,3,"Excelente infraestrutura.
"
1929,1929,14,2,"Incrível limpeza.
"
193,193,1,5,"Maravilhosa limpeza.
"
1930,1930,15,1,"Ótima infraestrutura.
"
1931,1931,22,2,"Maravilhosa localização.
"
1932,1932,6,4,"Confortável serviços.
"
1933,1933,13,4,"Confortável serviços.
"
1934,1934,11,1,"Maravilhosa atendimento.
"
1935,1935,13,2,"Agradável infraestrutura.
"
1936,1936,19,3,"Confortável localização.
"
1937,1937,11,1,"Maravilhosa localização.
"
1938,1938,11,5,"Incrível serviços.
"
1939,1939,13,1,"Excelente infraestrutura.
"
194,194,3,5,"Confortável limpeza.
"
1940,1940,20,4,"Agradável limpeza.
"
1941,1941,13,2,"Incrível serviços.
"
1942,1942,19,2,"Maravilhosa localização.
"
1943,1943,19,5,"Confortável localização.
"
1944,1944,14,5,"Confortável atendimento.
"
1945,1945,4,2,"Ótima atendimento.
"
1946,1946,16,1,"Excelente limpeza.
"
1947,1947,20,5,"Agradável limpeza.
"
1948,1948,16,2,"Excelente atendimento.
"
1949,1949,15,1,"Excelente infraestrutura.
"
195,195,3,2,"Confortável localização.
"
1950,1950,13,3,"Excelente localização.
"
1951,1951,16,2,"Agradável infraestrutura.
"
1952,1952,11,4,"Ótima localização.
"
1953,1953,14,4,"Incrível limpeza.
"
1954,1954,8,2,"Ótima limpeza.
"
1955,1955,13,4,"Agradável serviços.
"
1956,1956,15,3,"Incrível limpeza.
"
1957,1957,12,2,"Maravilhosa localização.
"
1958,1958,8,4,"Ótima atendimento.
"
1959,1959,19,5,"Incrível limpeza.
"
196,196,1,2,"Incrível localização.
"
1960,1960,17,5,"Ótima limpeza.
"
1961,1961,12,4,"Confortável serviços.
"
1962,1962,16,4,"Confortável infraestrutura.
"
1963,1963,17,2,"Agradável localização.
"
1964,1964,18,1,"Ótima localização.
"
1965,1965,16,3,"Maravilhosa localização.
"
1966,1966,12,1,"Incrível serviços.
"
1967,1967,15,5,"Incrível infraestrutura.
"
1968,1968,19,5,"Maravilhosa serviços.
"
1969,1969,4,5,"Confortável serviços.
"
197,197,4,4,"Agradável serviços.
"
1970,1970,5,4,"Confortável serviços.
"
1971,1971,19,3,"Excelente limpeza.
"
1972,1972,15,3,"Agradável atendimento.
"
